brind,startT,endT,stayDuration,commDuration
1132,2008-04-15 10:18:32.990,2008-04-15 10:23:31.970,00:04:58.980000,
1132,2008-04-15 10:18:01.970,2008-04-15 10:18:35.990,,00:00:34.020000
1132,2008-04-15 10:23:47.990,2008-04-15 10:24:06.980,,00:00:18.990000
1028,2008-04-15 10:25:36.980,2008-04-15 10:31:36.980,00:06:00,
1028,2008-04-15 10:24:42.980,2008-04-15 10:24:59.450,,00:00:16.470000
1062,2008-04-15 10:41:38.990,2008-04-15 11:33:06.980,00:51:27.990000,
1062,2008-04-15 11:18:09.980,2008-04-15 11:20:07.970,,00:01:57.990000
1062,2008-04-15 11:20:23.990,2008-04-15 11:20:55.970,,00:00:31.980000
1062,2008-04-15 11:28:45.980,2008-04-15 11:32:25.970,,00:03:39.990000
1071,2008-04-15 11:39:21.950,2008-04-15 12:57:10.970,01:17:49.020000,
1071,2008-04-15 12:03:46.430,2008-04-15 12:04:58.970,,00:01:12.540000
1071,2008-04-15 12:05:46.010,2008-04-15 12:07:24.020,,00:01:38.010000
1071,2008-04-15 12:48:48.980,2008-04-15 12:51:04.070,,00:02:15.090000
1071,2008-04-15 12:55:37.010,2008-04-15 12:56:32.960,,00:00:55.950000
1026,2008-04-15 13:17:30.980,2008-04-15 14:10:17.390,00:52:46.410000,
1026,2008-04-15 13:36:09.980,2008-04-15 13:36:28.880,,00:00:18.900000
1026,2008-04-15 13:40:45.980,2008-04-15 13:41:53.990,,00:01:08.010000
1026,2008-04-15 14:08:47.000,2008-04-15 14:09:42.980,,00:00:55.980000
1026,2008-04-15 14:12:00.980,2008-04-15 14:12:03.980,,00:00:03
1019,2008-04-15 14:17:44.990,2008-04-15 15:47:14.000,01:29:29.010000,
1019,2008-04-15 14:55:05.990,2008-04-15 14:55:50.960,,00:00:44.970000
1019,2008-04-15 15:45:31.970,2008-04-15 15:46:45.950,,00:01:13.980000
1113,2008-04-15 08:21:05.930,2008-04-15 08:27:23.990,00:06:18.060000,
1136,2008-04-15 08:31:38.000,2008-04-15 10:21:50.720,01:50:12.720000,
1136,2008-04-15 08:54:29.990,2008-04-15 08:55:41.990,,00:01:12
1136,2008-04-15 09:48:50.000,2008-04-15 09:49:11.000,,00:00:21
1136,2008-04-15 10:18:40.640,2008-04-15 10:20:41.000,,00:02:00.360000
1061,2008-04-15 10:40:56.990,2008-04-15 11:44:31.970,01:03:34.980000,
1061,2008-04-15 10:40:36.980,2008-04-15 10:41:05.990,,00:00:29.010000
1061,2008-04-15 11:13:07.970,2008-04-15 11:14:26.990,,00:01:19.020000
1061,2008-04-15 11:15:38.990,2008-04-15 11:15:46.970,,00:00:07.980000
1061,2008-04-15 11:38:56.990,2008-04-15 11:39:41.960,,00:00:44.970000
1061,2008-04-15 11:40:15.980,2008-04-15 11:44:20.960,,00:04:04.980000
1065,2008-04-15 11:56:10.970,2008-04-15 12:05:37.970,00:09:27,
1065,2008-04-15 11:55:23.990,2008-04-15 11:56:13.730,,00:00:49.740000
1065,2008-04-15 12:04:58.970,2008-04-15 12:05:46.010,,00:00:47.040000
1119,2008-04-15 12:22:39.980,2008-04-15 12:29:28.100,00:06:48.120000,
1119,2008-04-15 12:21:35.930,2008-04-15 12:22:02.030,,00:00:26.100000
1121,2008-04-15 12:33:40.970,2008-04-15 14:09:35.000,01:35:54.030000,
1121,2008-04-15 13:21:00.980,2008-04-15 13:22:33.980,,00:01:33
1121,2008-04-15 14:03:42.980,2008-04-15 14:03:54.980,,00:00:12
1121,2008-04-15 14:04:02.990,2008-04-15 14:04:54.980,,00:00:51.990000
1121,2008-04-15 14:08:15.020,2008-04-15 14:08:42.470,,00:00:27.450000
1018,2008-04-15 14:17:08.990,2008-04-15 15:48:31.010,01:31:22.020000,
1018,2008-04-15 14:16:08.990,2008-04-15 14:17:05.990,,00:00:57
1018,2008-04-15 14:42:44.960,2008-04-15 14:43:21.980,,00:00:37.020000
1018,2008-04-15 15:39:30.980,2008-04-15 15:40:14.990,,00:00:44.010000
1018,2008-04-15 15:46:48.950,2008-04-15 15:47:54.950,,00:01:06
1118,2008-04-15 08:20:56.000,2008-04-15 08:56:50.990,00:35:54.990000,
1118,2008-04-15 08:32:11.000,2008-04-15 08:32:28.820,,00:00:17.820000
1118,2008-04-15 08:56:29.990,2008-04-15 08:57:09.980,,00:00:39.990000
1217,2008-04-15 09:40:36.980,2008-04-15 09:46:05.000,00:05:28.020000,
1217,2008-04-15 09:39:35.990,2008-04-15 09:39:54.980,,00:00:18.990000
1217,2008-04-15 09:46:47.960,2008-04-15 11:55:40.910,02:08:52.950000,
1217,2008-04-15 10:56:55.970,2008-04-15 11:01:46.190,,00:04:50.220000
1217,2008-04-15 11:14:48.980,2008-04-15 11:15:36.980,,00:00:48
1217,2008-04-15 11:47:20.990,2008-04-15 11:49:26.030,,00:02:05.040000
1217,2008-04-15 11:53:23.990,2008-04-15 11:55:02.000,,00:01:38.010000
1110,2008-04-15 12:18:01.970,2008-04-15 13:46:08.960,01:28:06.990000,
1110,2008-04-15 12:42:34.970,2008-04-15 12:44:11.990,,00:01:37.020000
1110,2008-04-15 13:36:28.880,2008-04-15 13:39:17.000,,00:02:48.120000
1110,2008-04-15 13:39:57.980,2008-04-15 13:45:01.640,,00:05:03.660000
1231,2008-04-15 14:01:20.900,2008-04-15 14:06:23.990,00:05:03.090000,
1231,2008-04-15 14:07:02.990,2008-04-15 14:07:14.000,,00:00:11.010000
1231,2008-04-15 14:07:47.960,2008-04-15 15:50:29.960,01:42:42,
1231,2008-04-15 14:08:11.000,2008-04-15 14:08:15.020,,00:00:04.020000
1231,2008-04-15 14:12:17.000,2008-04-15 14:12:46.970,,00:00:29.970000
1231,2008-04-15 14:25:56.990,2008-04-15 14:26:35.000,,00:00:38.010000
1231,2008-04-15 15:27:04.010,2008-04-15 15:28:00.020,,00:00:56.010000
1231,2008-04-15 15:48:08.000,2008-04-15 15:49:44.000,,00:01:36
1122,2008-04-15 08:20:55.520,2008-04-15 11:28:20.960,03:07:25.440000,
1122,2008-04-15 09:31:07.010,2008-04-15 09:32:35.000,,00:01:27.990000
1122,2008-04-15 09:47:05.000,2008-04-15 09:48:31.010,,00:01:26.010000
1122,2008-04-15 10:08:24.950,2008-04-15 10:08:55.010,,00:00:30.060000
1122,2008-04-15 11:04:54.980,2008-04-15 11:05:06.980,,00:00:12
1122,2008-04-15 11:25:14.990,2008-04-15 11:26:50.000,,00:01:35.010000
1122,2008-04-15 11:27:00.980,2008-04-15 11:28:19.970,,00:01:18.990000
1068,2008-04-15 11:32:41.990,2008-04-15 14:52:26.960,03:19:44.970000,
1068,2008-04-15 11:31:06.950,2008-04-15 11:31:43.190,,00:00:36.240000
1068,2008-04-15 12:19:11.870,2008-04-15 12:19:33.980,,00:00:22.110000
1068,2008-04-15 12:20:29.990,2008-04-15 12:26:47.990,,00:06:18
1068,2008-04-15 13:20:06.980,2008-04-15 13:21:16.970,,00:01:09.990000
1068,2008-04-15 13:36:55.970,2008-04-15 13:37:56.840,,00:01:00.870000
1068,2008-04-15 14:13:26.000,2008-04-15 14:13:59.990,,00:00:33.990000
1068,2008-04-15 14:49:32.030,2008-04-15 14:51:42.980,,00:02:10.950000
1032,2008-04-15 14:56:32.000,2008-04-15 16:23:12.530,01:26:40.530000,
1032,2008-04-15 14:55:47.000,2008-04-15 14:56:20.960,,00:00:33.960000
1032,2008-04-15 15:37:05.000,2008-04-15 15:39:35.990,,00:02:30.990000
1032,2008-04-15 16:12:30.920,2008-04-15 16:12:56.990,,00:00:26.070000
1032,2008-04-15 16:20:37.010,2008-04-15 16:24:07.010,,00:03:30
1125,2008-04-15 08:21:05.000,2008-04-15 08:30:43.340,00:09:38.340000,
1125,2008-04-15 08:31:17.360,2008-04-15 08:31:41.000,,00:00:23.640000
1128,2008-04-15 12:34:44.000,2008-04-15 14:55:27.980,02:20:43.980000,
1128,2008-04-15 13:10:02.990,2008-04-15 13:16:29.000,,00:06:26.010000
1128,2008-04-15 13:35:25.970,2008-04-15 13:36:55.970,,00:01:30
1128,2008-04-15 14:09:50.990,2008-04-15 14:10:51.980,,00:01:00.990000
1128,2008-04-15 14:28:38.990,2008-04-15 14:29:05.450,,00:00:26.460000
1128,2008-04-15 14:29:46.010,2008-04-15 14:30:37.970,,00:00:51.960000
1128,2008-04-15 14:38:25.010,2008-04-15 14:40:02.000,,00:01:36.990000
1128,2008-04-15 14:45:54.980,2008-04-15 14:48:11.990,,00:02:17.010000
1128,2008-04-15 14:51:42.980,2008-04-15 14:55:05.990,,00:03:23.010000
1115,2008-04-15 15:09:42.980,2008-04-15 16:15:21.950,01:05:38.970000,
1115,2008-04-15 15:09:23.960,2008-04-15 15:10:08.990,,00:00:45.030000
1115,2008-04-15 15:48:34.010,2008-04-15 15:50:14.690,,00:01:40.680000
1115,2008-04-15 16:11:20.990,2008-04-15 16:12:30.920,,00:01:09.930000
1115,2008-04-15 16:13:34.970,2008-04-15 16:15:17.120,,00:01:42.150000
1127,2008-04-15 08:21:10.970,2008-04-15 10:41:37.970,02:20:27,
1127,2008-04-15 09:03:36.980,2008-04-15 09:05:29.000,,00:01:52.020000
1127,2008-04-15 09:07:44.990,2008-04-15 09:08:08.990,,00:00:24
1127,2008-04-15 09:08:32.990,2008-04-15 09:10:29.000,,00:01:56.010000
1127,2008-04-15 09:13:59.000,2008-04-15 09:18:05.000,,00:04:06
1127,2008-04-15 09:21:26.960,2008-04-15 09:21:35.990,,00:00:09.030000
1127,2008-04-15 09:21:44.000,2008-04-15 09:27:36.980,,00:05:52.980000
1127,2008-04-15 09:42:27.980,2008-04-15 09:44:51.980,,00:02:24
1127,2008-04-15 09:45:10.010,2008-04-15 09:45:47.000,,00:00:36.990000
1127,2008-04-15 10:38:29.960,2008-04-15 10:40:27.980,,00:01:58.020000
1051,2008-04-15 11:03:35.000,2008-04-15 12:37:29.540,01:33:54.540000,
1051,2008-04-15 11:44:27.020,2008-04-15 11:45:05.990,,00:00:38.970000
1051,2008-04-15 11:46:27.980,2008-04-15 11:46:41.990,,00:00:14.010000
1051,2008-04-15 12:35:57.980,2008-04-15 12:36:47.990,,00:00:50.010000
1139,2008-04-15 12:56:23.000,2008-04-15 14:28:27.980,01:32:04.980000,
1139,2008-04-15 14:24:49.970,2008-04-15 14:25:05.990,,00:00:16.020000
1139,2008-04-15 14:25:51.980,2008-04-15 14:28:38.990,,00:02:47.010000
1003,2008-04-15 14:30:26.990,2008-04-15 14:32:01.520,00:01:34.530000,
1003,2008-04-15 14:29:27.020,2008-04-15 14:30:20.000,,00:00:52.980000
1003,2008-04-15 14:35:43.970,2008-04-15 14:35:58.970,,00:00:15
1029,2008-04-15 14:49:39.980,2008-04-15 14:51:29.000,00:01:49.020000,
1029,2008-04-15 14:49:08.960,2008-04-15 14:49:31.010,,00:00:22.050000
1029,2008-04-15 14:51:09.980,2008-04-15 14:51:38.990,,00:00:29.010000
1029,2008-04-15 14:51:59.990,2008-04-15 16:56:15.020,02:04:15.030000,
1029,2008-04-15 15:46:49.970,2008-04-15 15:48:34.010,,00:01:44.040000
1029,2008-04-15 16:01:17.000,2008-04-15 16:03:19.010,,00:02:02.010000
1029,2008-04-15 16:15:12.980,2008-04-15 16:15:21.980,,00:00:09
1029,2008-04-15 16:52:40.970,2008-04-15 16:56:50.990,,00:04:10.020000
1134,2008-04-15 08:21:47.990,2008-04-15 09:42:39.980,01:20:51.990000,
1134,2008-04-15 08:43:23.000,2008-04-15 08:43:57.950,,00:00:34.950000
1134,2008-04-15 08:46:17.000,2008-04-15 08:46:23.000,,00:00:06
1134,2008-04-15 09:27:36.980,2008-04-15 09:27:46.970,,00:00:09.990000
1134,2008-04-15 09:41:14.990,2008-04-15 09:42:25.010,,00:01:10.020000
1196,2008-04-15 10:09:50.990,2008-04-15 12:27:38.990,02:17:48,
1196,2008-04-15 11:06:08.990,2008-04-15 11:07:37.010,,00:01:28.020000
1196,2008-04-15 11:33:53.990,2008-04-15 11:35:03.980,,00:01:09.990000
1196,2008-04-15 12:09:26.990,2008-04-15 12:11:39.020,,00:02:12.030000
1196,2008-04-15 12:24:07.040,2008-04-15 12:25:21.980,,00:01:14.940000
1196,2008-04-15 12:26:21.980,2008-04-15 12:27:33.980,,00:01:12
1129,2008-04-15 12:35:15.980,2008-04-15 16:26:33.380,03:51:17.400000,
1129,2008-04-15 13:17:03.980,2008-04-15 13:20:59.000,,00:03:55.020000
1129,2008-04-15 13:50:53.000,2008-04-15 13:51:37.970,,00:00:44.970000
1129,2008-04-15 14:10:24.980,2008-04-15 14:12:41.150,,00:02:16.170000
1129,2008-04-15 14:56:20.960,2008-04-15 14:57:19.010,,00:00:58.050000
1129,2008-04-15 15:28:18.950,2008-04-15 15:29:05.000,,00:00:46.050000
1129,2008-04-15 16:10:14.960,2008-04-15 16:11:20.990,,00:01:06.030000
1129,2008-04-15 16:15:23.990,2008-04-15 16:15:44.990,,00:00:21
1129,2008-04-15 16:21:24.980,2008-04-15 16:26:19.970,,00:04:54.990000
1135,2008-04-15 08:21:26.990,2008-04-15 10:48:00.980,02:26:33.990000,
1135,2008-04-15 08:21:27.980,2008-04-15 08:21:29.930,,00:00:01.950000
1135,2008-04-15 08:22:40.970,2008-04-15 08:23:02.960,,00:00:21.990000
1135,2008-04-15 09:28:56.000,2008-04-15 09:31:07.010,,00:02:11.010000
1135,2008-04-15 10:41:36.980,2008-04-15 10:43:31.970,,00:01:54.990000
1123,2008-04-15 12:23:14.990,2008-04-15 14:42:46.010,02:19:31.020000,
1123,2008-04-15 12:22:22.940,2008-04-15 12:22:44.000,,00:00:21.060000
1123,2008-04-15 12:24:00.950,2008-04-15 12:24:07.040,,00:00:06.090000
1123,2008-04-15 12:25:23.930,2008-04-15 12:26:21.980,,00:00:58.050000
1123,2008-04-15 12:57:33.980,2008-04-15 12:58:08.960,,00:00:34.980000
1123,2008-04-15 13:02:50.960,2008-04-15 13:06:50.000,,00:03:59.040000
1123,2008-04-15 14:38:47.990,2008-04-15 14:41:49.850,,00:03:01.860000
1215,2008-04-15 13:30:44.990,2008-04-15 13:34:10.970,,
1155,2008-05-04 10:20:20.980,2008-05-04 10:26:25.990,00:06:05.010000,
1155,2008-05-04 10:19:57.970,2008-05-04 10:20:14.950,,00:00:16.980000
1155,2008-05-04 10:20:36.970,2008-05-04 10:21:07.990,,00:00:31.020000
1041,2008-05-04 10:26:54.010,2008-05-04 10:30:11.020,00:03:17.010000,
1041,2008-05-04 10:26:39.970,2008-05-04 10:26:53.980,,00:00:14.010000
1091,2008-05-04 08:28:30.940,2008-05-04 09:20:58.000,00:52:27.060000,
1091,2008-05-04 08:47:55.000,2008-05-04 08:48:43.990,,00:00:48.990000
1091,2008-05-04 08:49:12.970,2008-05-04 08:50:05.980,,00:00:53.010000
1091,2008-05-04 08:50:44.980,2008-05-04 08:51:18.970,,00:00:33.990000
1091,2008-05-04 09:10:44.980,2008-05-04 09:11:36.970,,00:00:51.990000
1091,2008-05-04 09:17:49.990,2008-05-04 09:20:45.970,,00:02:55.980000
1199,2008-05-04 09:22:32.980,2008-05-04 09:25:06.970,00:02:33.990000,
1199,2008-05-04 09:22:01.990,2008-05-04 09:22:25.000,,00:00:23.010000
1199,2008-05-04 09:25:28.000,2008-05-04 09:25:41.980,,00:00:13.980000
1206,2008-05-04 10:06:59.200,2008-05-04 12:09:16.990,02:02:17.790000,
1206,2008-05-04 10:06:36.970,2008-05-04 10:07:05.830,,00:00:28.860000
1206,2008-05-04 10:43:22.000,2008-05-04 10:47:36.970,,00:04:14.970000
1206,2008-05-04 12:04:10.960,2008-05-04 12:09:18.040,,00:05:07.080000
1092,2008-05-04 08:28:22.000,2008-05-04 08:36:11.950,00:07:49.950000,
1010,2008-05-04 10:48:48.970,2008-05-04 10:52:11.020,00:03:22.050000,
1010,2008-05-04 10:47:36.970,2008-05-04 10:47:44.980,,00:00:08.010000
1010,2008-05-04 10:52:25.990,2008-05-04 10:52:40.990,,00:00:15
1216,2008-05-04 10:53:07.990,2008-05-04 10:58:24.970,00:05:16.980000,
1216,2008-05-04 10:52:40.990,2008-05-04 10:52:52.990,,00:00:12
1216,2008-05-04 11:07:34.990,2008-05-04 11:07:51.010,,00:00:16.020000
1015,2008-05-04 11:08:11.020,2008-05-04 11:16:45.970,00:08:34.950000,
1015,2008-05-04 11:07:51.010,2008-05-04 11:08:13.000,,00:00:21.990000
1015,2008-05-04 11:16:39.010,2008-05-04 11:17:13.000,,00:00:33.990000
1094,2008-05-04 08:28:40.960,2008-05-04 08:33:01.960,00:04:21,
1197,2008-05-04 08:35:57.010,2008-05-04 08:40:10.990,00:04:13.980000,
1191,2008-05-04 08:42:22.960,2008-05-04 08:49:32.290,00:07:09.330000,
1191,2008-05-04 08:41:45.010,2008-05-04 08:42:22.570,,00:00:37.560000
1192,2008-05-04 08:57:18.010,2008-05-04 11:43:02.590,02:45:44.580000,
1192,2008-05-04 09:35:41.920,2008-05-04 09:35:59.980,,00:00:18.060000
1192,2008-05-04 09:46:28.990,2008-05-04 09:47:19.000,,00:00:50.010000
1192,2008-05-04 10:01:57.970,2008-05-04 10:03:40.000,,00:01:42.030000
1192,2008-05-04 10:47:44.980,2008-05-04 10:48:24.970,,00:00:39.990000
1192,2008-05-04 10:49:02.980,2008-05-04 10:51:13.990,,00:02:11.010000
1192,2008-05-04 11:16:09.970,2008-05-04 11:16:39.010,,00:00:29.040000
1192,2008-05-04 11:38:37.000,2008-05-04 11:41:42.970,,00:03:05.970000
1100,2008-05-04 08:28:39.940,2008-05-04 11:16:33.580,02:47:53.640000,
1100,2008-05-04 09:12:06.970,2008-05-04 09:12:34.000,,00:00:27.030000
1100,2008-05-04 09:34:35.980,2008-05-04 09:35:22.990,,00:00:47.010000
1100,2008-05-04 11:13:37.990,2008-05-04 11:15:01.990,,00:01:24
1100,2008-05-04 11:15:15.460,2008-05-04 11:16:09.970,,00:00:54.510000
1101,2008-05-04 08:28:33.970,2008-05-04 11:42:52.990,03:14:19.020000,
1101,2008-05-04 09:15:42.010,2008-05-04 09:16:11.980,,00:00:29.970000
1101,2008-05-04 09:25:41.980,2008-05-04 09:26:28.000,,00:00:46.020000
1101,2008-05-04 09:27:31.960,2008-05-04 09:29:26.050,,00:01:54.090000
1101,2008-05-04 10:22:39.010,2008-05-04 10:24:43.960,,00:02:04.950000
1101,2008-05-04 10:25:07.990,2008-05-04 10:26:10.990,,00:01:03
1101,2008-05-04 11:17:13.990,2008-05-04 11:17:21.970,,00:00:07.980000
1101,2008-05-04 11:41:42.970,2008-05-04 11:42:31.000,,00:00:48.030000
1105,2008-05-04 08:29:20.980,2008-05-04 09:56:02.980,01:26:42,
1105,2008-05-04 09:50:10.990,2008-05-04 09:53:20.980,,00:03:09.990000
1105,2008-05-04 09:54:03.970,2008-05-04 09:55:21.970,,00:01:18
1105,2008-05-04 09:56:21.970,2008-05-04 09:56:37.000,,00:00:15.030000
1209,2008-05-04 10:00:44.980,2008-05-04 12:01:48.730,02:01:03.750000,
1209,2008-05-04 09:59:39.970,2008-05-04 09:59:57.970,,00:00:18
1209,2008-05-04 10:57:14.980,2008-05-04 10:57:23.980,,00:00:09
1209,2008-05-04 11:20:53.980,2008-05-04 11:21:08.980,,00:00:15
1209,2008-05-04 11:21:23.980,2008-05-04 11:26:59.440,,00:05:35.460000
1209,2008-05-04 11:57:22.990,2008-05-04 12:01:21.970,,00:03:58.980000
1104,2008-05-04 08:28:45.970,2008-05-04 08:41:44.050,00:12:58.080000,
1194,2008-05-04 08:50:43.090,2008-05-04 11:21:31.990,02:30:48.900000,
1194,2008-05-04 08:50:05.980,2008-05-04 08:50:44.980,,00:00:39
1194,2008-05-04 09:55:21.970,2008-05-04 09:56:21.970,,00:01:00
1194,2008-05-04 09:56:37.000,2008-05-04 09:59:34.000,,00:02:57
1194,2008-05-04 11:19:19.960,2008-05-04 11:20:53.980,,00:01:34.020000
1164,2008-05-04 08:30:18.970,2008-05-04 11:13:55.000,02:43:36.030000,
1164,2008-05-04 09:08:31.990,2008-05-04 09:08:55.990,,00:00:24
1164,2008-05-04 09:24:28.000,2008-05-04 09:25:28.000,,00:01:00
1164,2008-05-04 09:32:20.980,2008-05-04 09:34:35.980,,00:02:15
1164,2008-05-04 11:08:13.000,2008-05-04 11:13:37.990,,00:05:24.990000
1017,2008-05-04 11:15:44.980,2008-05-04 11:21:04.360,00:05:19.380000,
1017,2008-05-04 11:15:01.990,2008-05-04 11:15:15.460,,00:00:13.470000
1017,2008-05-04 11:21:08.980,2008-05-04 11:21:23.980,,00:00:15
1171,2008-05-04 08:28:56.980,2008-05-04 08:39:34.000,00:10:37.020000,
1171,2008-05-04 08:39:38.980,2008-05-04 08:40:38.590,,00:00:59.610000
1203,2008-05-04 09:49:56.980,2008-05-04 11:57:26.020,02:07:29.040000,
1203,2008-05-04 09:48:50.980,2008-05-04 09:50:10.990,,00:01:20.010000
1203,2008-05-04 11:17:21.970,2008-05-04 11:18:58.990,,00:01:37.020000
1203,2008-05-04 11:19:07.990,2008-05-04 11:19:19.960,,00:00:11.970000
1203,2008-05-04 11:54:15.970,2008-05-04 11:56:58.990,,00:02:43.020000
1165,2008-05-04 08:29:06.970,2008-05-04 10:02:22.960,01:33:15.990000,
1165,2008-05-04 09:22:25.000,2008-05-04 09:24:28.000,,00:02:03
1165,2008-05-04 09:59:57.970,2008-05-04 10:01:54.970,,00:01:57
1208,2008-05-04 10:04:14.020,2008-05-04 12:10:26.980,02:06:12.960000,
1208,2008-05-04 10:03:43.990,2008-05-04 10:04:00.970,,00:00:16.980000
1208,2008-05-04 11:31:14.680,2008-05-04 11:34:07.960,,00:02:53.280000
1208,2008-05-04 12:01:21.970,2008-05-04 12:04:10.960,,00:02:48.990000
1208,2008-05-04 12:09:21.970,2008-05-04 12:09:58.000,,00:00:36.030000
1172,2008-05-04 08:28:43.000,2008-05-04 08:37:54.970,00:09:11.970000,
1172,2008-05-04 08:38:13.990,2008-05-04 08:38:50.980,,00:00:36.990000
1187,2008-05-04 08:40:52.000,2008-05-04 08:47:25.990,00:06:33.990000,
1187,2008-05-04 08:38:50.980,2008-05-04 08:39:37.000,,00:00:46.020000
1200,2008-05-04 09:29:57.010,2008-05-04 09:35:08.230,00:05:11.220000,
1200,2008-05-04 09:29:26.050,2008-05-04 09:29:48.280,,00:00:22.230000
1200,2008-05-04 09:35:22.990,2008-05-04 09:35:41.920,,00:00:18.930000
1202,2008-05-04 09:50:32.020,2008-05-04 13:09:42.010,03:19:09.990000,
1202,2008-05-04 11:56:58.990,2008-05-04 11:57:22.990,,00:00:24
1202,2008-05-04 12:25:30.010,2008-05-04 12:28:10.000,,00:02:39.990000
1202,2008-05-04 13:07:26.980,2008-05-04 13:09:24.970,,00:01:57.990000
1193,2008-05-04 08:29:27.970,2008-05-04 10:44:00.970,02:14:33,
1193,2008-05-04 10:20:16.990,2008-05-04 10:20:36.970,,00:00:19.980000
1193,2008-05-04 10:21:07.990,2008-05-04 10:22:26.980,,00:01:18.990000
1193,2008-05-04 10:39:43.000,2008-05-04 10:43:04.990,,00:03:21.990000
1170,2008-05-04 10:44:29.020,2008-05-04 10:48:02.980,00:03:33.960000,
1170,2008-05-04 10:43:04.990,2008-05-04 10:43:22.000,,00:00:17.010000
1170,2008-05-04 10:48:24.970,2008-05-04 10:48:37.990,,00:00:13.020000
1030,2008-05-04 10:52:09.970,2008-05-04 12:52:35.980,02:00:26.010000,
1030,2008-05-04 10:51:13.990,2008-05-04 10:51:52.000,,00:00:38.010000
1030,2008-05-04 11:50:52.990,2008-05-04 11:53:10.990,,00:02:18
1030,2008-05-04 12:11:37.000,2008-05-04 12:12:09.970,,00:00:32.970000
1030,2008-05-04 12:48:41.920,2008-05-04 12:51:27.970,,00:02:46.050000
1030,2008-05-04 12:51:36.040,2008-05-04 12:51:39.940,,00:00:03.900000
1162,2008-05-04 08:29:12.970,2008-05-04 10:57:45.010,02:28:32.040000,
1162,2008-05-04 09:41:26.980,2008-05-04 09:43:19.000,,00:01:52.020000
1162,2008-05-04 10:55:24.010,2008-05-04 10:57:00.970,,00:01:36.960000
1035,2008-05-04 10:59:13.960,2008-05-04 13:18:37.000,02:19:23.040000,
1035,2008-05-04 10:57:00.970,2008-05-04 10:57:14.980,,00:00:14.010000
1035,2008-05-04 11:53:10.990,2008-05-04 11:54:15.970,,00:01:04.980000
1035,2008-05-04 12:10:43.450,2008-05-04 12:11:37.000,,00:00:53.550000
1035,2008-05-04 12:59:46.960,2008-05-04 13:01:03.010,,00:01:16.050000
1035,2008-05-04 13:15:04.000,2008-05-04 13:17:27.970,,00:02:23.970000
1175,2008-05-04 08:28:31.000,2008-05-04 10:39:19.840,02:10:48.840000,
1175,2008-05-04 09:16:11.980,2008-05-04 09:17:29.980,,00:01:18
1175,2008-05-04 10:36:31.990,2008-05-04 10:39:40.000,,00:03:08.010000
1086,2008-05-04 10:40:18.820,2008-05-04 10:51:37.990,00:11:19.170000,
1160,2008-05-04 10:52:02.020,2008-05-04 10:58:22.000,00:06:19.980000,
1178,2008-05-04 08:28:53.980,2008-05-04 10:30:06.250,02:01:12.270000,
1178,2008-05-04 09:13:52.990,2008-05-04 09:15:42.010,,00:01:49.020000
1178,2008-05-04 09:43:22.990,2008-05-04 09:43:51.430,,00:00:28.440000
1178,2008-05-04 10:04:00.970,2008-05-04 10:06:03.970,,00:02:03
1178,2008-05-04 10:22:28.990,2008-05-04 10:22:39.010,,00:00:10.020000
1178,2008-05-04 10:26:19.990,2008-05-04 10:26:39.970,,00:00:19.980000
1178,2008-05-04 10:26:53.980,2008-05-04 10:27:40.000,,00:00:46.020000
1178,2008-05-04 10:27:42.970,2008-05-04 10:29:34.000,,00:01:51.030000
1207,2008-05-04 10:31:27.970,2008-05-04 13:09:57.010,02:38:29.040000,
1207,2008-05-04 10:29:34.000,2008-05-04 10:29:58.990,,00:00:24.990000
1207,2008-05-04 12:09:58.000,2008-05-04 12:10:43.450,,00:00:45.450000
1207,2008-05-04 12:44:10.000,2008-05-04 12:45:33.970,,00:01:23.970000
1207,2008-05-04 12:51:31.960,2008-05-04 12:51:34.990,,00:00:03.030000
1207,2008-05-04 13:02:45.010,2008-05-04 13:07:24.970,,00:04:39.960000
1184,2008-05-04 08:28:50.980,2008-05-04 08:36:45.940,00:07:54.960000,
1184,2008-05-04 08:29:33.940,2008-05-04 08:30:03.970,,00:00:30.030000
1184,2008-05-04 08:36:31.000,2008-05-04 08:37:04.990,,00:00:33.990000
1184,2008-05-04 08:37:11.050,2008-05-04 08:46:20.980,02:10:50.940000,
1184,2008-05-04 08:46:20.980,2008-05-04 08:46:25.990,,00:00:05.010000
1184,2008-05-04 09:08:56.980,2008-05-04 09:10:44.980,,00:01:48
1184,2008-05-04 09:11:36.970,2008-05-04 09:12:01.990,,00:00:25.020000
1183,2008-05-04 08:28:57.970,2008-05-04 11:38:19.990,03:09:22.020000,
1183,2008-05-04 09:30:02.980,2008-05-04 09:32:15.010,,00:02:12.030000
1183,2008-05-04 10:10:48.010,2008-05-04 10:13:18.010,,00:02:30
1183,2008-05-04 11:34:07.960,2008-05-04 11:36:12.970,,00:02:05.010000
1173,2008-05-04 08:28:38.980,2008-05-04 11:38:44.950,03:10:05.970000,
1173,2008-05-04 10:13:18.010,2008-05-04 10:19:14.980,,00:05:56.970000
1173,2008-05-04 11:36:12.970,2008-05-04 11:38:28.990,,00:02:16.020000
1185,2008-05-04 08:29:15.970,2008-05-04 11:31:01.990,03:01:46.020000,
